id,title,ingredients,instructions,sections_json,cookTimeMinutes,notes,tags,category,image,rating,sourceFile,sourceRow,importedAt,raw_payload_json
"pomegranate-bourbon-smash-18437bb7","Pomegranate Bourbon Smash","1 oz POM Pomegranate juice\n1.5 oz Bourbon\n½ oz maple syrup\n½ oz fresh orange juice\n¾ oz fresh lemon juice","Mix it ig","","","","","Drinks","","","drinks_recipes (1).csv","14","2025-09-15T01:38:27.349Z","{""title"":""Pomegranate Bourbon Smash"",""category"":""Drinks"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 oz POM Pomegranate juice\n1.5 oz Bourbon\n½ oz maple syrup\n½ oz fresh orange juice\n¾ oz fresh lemon juice"",""instructions"":""Mix it ig"",""notes"":"""",""rating"":""""}"
"strawberry-basil-margarita-db44b73f","Strawberry Basil Margarita","2-3 strawberries\n3-6 chopped basil leaves\n½ oz lime juice\n½ oz simple syrup\n½ oz orange liquor\n1 ½ oz tequila","Add first 4 ingredients, muddle it all, then add next 3 ingredients\nAdd ice, shake, sip","","","","","Drinks","","","drinks_recipes (1).csv","15","2025-09-15T01:38:27.349Z","{""title"":""Strawberry Basil Margarita"",""category"":""Drinks"",""tags"":"""",""cookTime"":"""",""ingredients"":""2-3 strawberries\n3-6 chopped basil leaves\n½ oz lime juice\n½ oz simple syrup\n½ oz orange liquor\n1 ½ oz tequila"",""instructions"":""Add first 4 ingredients, muddle it all, then add next 3 ingredients\nAdd ice, shake, sip"",""notes"":"""",""rating"":""""}"
"protein-french-toast-stix-519200cc","Protein French Toast Stix","200g egg whites\n1 large egg\n60g almond milk\nVanilla extract\n30g vanillas protein powder\n15g pb powder\n4g zero cal sweetener\n3g ground cinnamon\n1g nutmeg\n8 slices of bread cut into thirds","Mix all the ingredients together in a bowl\nSoak each stick in the mixture for abt 20-30 seconds\nPut parchment paper in arifryer and air fry at 400F for 8 min, flip halfway\nFlip it in a brown sugar and cinnamon mixture","","","","","Breakfast","","","meals_breakfast_recipes (1).csv","2","2025-09-15T01:38:27.358Z","{""title"":""Protein French Toast Stix"",""category"":""Meals - Breakfast"",""tags"":"""",""cookTime"":"""",""ingredients"":""200g egg whites\n1 large egg\n60g almond milk\nVanilla extract\n30g vanillas protein powder\n15g pb powder\n4g zero cal sweetener\n3g ground cinnamon\n1g nutmeg\n8 slices of bread cut into thirds"",""instructions"":""Mix all the ingredients together in a bowl\nSoak each stick in the mixture for abt 20-30 seconds\nPut parchment paper in arifryer and air fry at 400F for 8 min, flip halfway\nFlip it in a brown sugar and cinnamon mixture"",""notes"":"""",""rating"":""""}"
"stuffed-cinnamon-french-toast-roll-ups-e9a32796","Stuffed Cinnamon French Toast Roll Ups","8-10 slices of rolled, crustless white bread\nCinnamon sugar\n1 tsp vanilla extract\n1 tsp cinnamon sugar\n1 egg\n¼ cup milk\n1-2 tbsp butter\nSpreadable cream cheese","Spread some cream cheese on the bread slices and roll it like a blunt\nDip it in a bowl of the egg, vanilla, milk, and cinnamon sugar\nToast it in a pan with melted butter\nRoll it the cinnamon sugar and enjoy :)","","","","","Breakfast","","","meals_breakfast_recipes (1).csv","3","2025-09-15T01:38:27.358Z","{""title"":""Stuffed Cinnamon French Toast Roll Ups"",""category"":""Meals - Breakfast"",""tags"":"""",""cookTime"":"""",""ingredients"":""8-10 slices of rolled, crustless white bread\nCinnamon sugar\n1 tsp vanilla extract\n1 tsp cinnamon sugar\n1 egg\n¼ cup milk\n1-2 tbsp butter\nSpreadable cream cheese"",""instructions"":""Spread some cream cheese on the bread slices and roll it like a blunt\nDip it in a bowl of the egg, vanilla, milk, and cinnamon sugar\nToast it in a pan with melted butter\nRoll it the cinnamon sugar and enjoy :)"",""notes"":"""",""rating"":""""}"
"waffles-ea71217d","Waffles","1 ½ cup flour (honestly need more). 200g\n½ cup vanilla protein powder 45g\n2 tbsp sugar\n1 tbsp baking powder\n½ tsp salt\n¼ cup coconut oil\n1.5 cups milk or water","See ingredients for preparation details.","","","","","Breakfast","","","meals_breakfast_recipes (1).csv","4","2025-09-15T01:38:27.358Z","{""title"":""Waffles"",""category"":""Meals - Breakfast"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 ½ cup flour (honestly need more). 200g\n½ cup vanilla protein powder 45g\n2 tbsp sugar\n1 tbsp baking powder\n½ tsp salt\n¼ cup coconut oil\n1.5 cups milk or water"",""instructions"":"""",""notes"":"""",""rating"":""""}"
"lunch-dinner-3eb41622","Lunch/Dinner","","Instructions not provided.","","","","","Breakfast","","","meals_breakfast_recipes (1).csv","5","2025-09-15T01:38:27.358Z","{""title"":""Lunch/Dinner"",""category"":""Meals - Breakfast"",""tags"":"""",""cookTime"":"""",""ingredients"":"""",""instructions"":"""",""notes"":"""",""rating"":""""}"
"asparagus--rice--and-lemon-pepper-chicken-63637498","Asparagus, Rice, and Lemon Pepper Chicken","Lemon Pepper Chicken\n1 lb chicken cut into cubes\n1 tbsp lemon zest\n1 tsp salt\n1 tsp pepper\n½ tsp garlic powder\n¼ tsp paprika\noil\nGlaze\n½ lemon juice\n1 tbsp lemon zest\nPinch of salt\n1 tsp black pepper\n2 tbsp butter\n2 cloves garlic\n3 tbsp honey\nAsparagus\n1.5 cups cooked rice\nSalt and pepper\n2 cloves garlic\n2 tbsp red onion\nAsparagus\nGarnish w parsley","Cook chicken\nMelt butter in a pan and add garlic, cook until fragrant then add in the rest of the ingredients for the glaze\nSimmer until slightly thickened then add cooked chicken\nSaute garlic and red onion and asparagus\nAdd cooked rice","","","","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","3","2025-09-15T01:38:27.367Z","{""title"":""Asparagus, Rice, and Lemon Pepper Chicken"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""Lemon Pepper Chicken\n1 lb chicken cut into cubes\n1 tbsp lemon zest\n1 tsp salt\n1 tsp pepper\n½ tsp garlic powder\n¼ tsp paprika\noil\nGlaze\n½ lemon juice\n1 tbsp lemon zest\nPinch of salt\n1 tsp black pepper\n2 tbsp butter\n2 cloves garlic\n3 tbsp honey\nAsparagus\n1.5 cups cooked rice\nSalt and pepper\n2 cloves garlic\n2 tbsp red onion\nAsparagus\nGarnish w parsley"",""instructions"":""Cook chicken\nMelt butter in a pan and add garlic, cook until fragrant then add in the rest of the ingredients for the glaze\nSimmer until slightly thickened then add cooked chicken\nSaute garlic and red onion and asparagus\nAdd cooked rice"",""notes"":"""",""rating"":""""}"
"attempted-sushi-53f3adf0","Attempted Sushi","Salmon (sushi grade or else you cook it)\nMayo\nSriracha\nSoy sauce\nSesame oil\nOptional: green onions\nSTICKY RICE","Add chopped salmon to a bowl with sauce\nChop rice into shapes and fry in oil on both sides\nTop with salmon mixture and be happy :)","","","Lol we tried to do this once without sticky rice and it did not turn out like it was supposed to. Decided to just add this for the laughs","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","4","2025-09-15T01:38:27.367Z","{""title"":""Attempted Sushi"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""Salmon (sushi grade or else you cook it)\nMayo\nSriracha\nSoy sauce\nSesame oil\nOptional: green onions\nSTICKY RICE"",""instructions"":""Add chopped salmon to a bowl with sauce\nChop rice into shapes and fry in oil on both sides\nTop with salmon mixture and be happy :)"",""notes"":""Lol we tried to do this once without sticky rice and it did not turn out like it was supposed to. Decided to just add this for the laughs"",""rating"":""""}"
"bacon-wrapped-buffalo-ranch-chicken-skewers-cda18244","Bacon Wrapped Buffalo Ranch Chicken Skewers","Chicken boobs\nBuffalo ranch seasoning (powder)\nBacon\nMozzarella\nSauce: buffalo sauce, A-1 sauce, butter, worcestershire sauce, garlic paste, pepper, paprika,","Slice chicken breasts in half and season with buffalo ranch seasoning\nWrap chicken around a slice of mozzarella and wrap bacon around that\nSkewer those hoes\nCook\nBrush sauce on it","","","Saw this on a tiktok and it looks fire so we’re gonna try this eventually","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","5","2025-09-15T01:38:27.367Z","{""title"":""Bacon Wrapped Buffalo Ranch Chicken Skewers"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""Chicken boobs\nBuffalo ranch seasoning (powder)\nBacon\nMozzarella\nSauce: buffalo sauce, A-1 sauce, butter, worcestershire sauce, garlic paste, pepper, paprika,"",""instructions"":""Slice chicken breasts in half and season with buffalo ranch seasoning\nWrap chicken around a slice of mozzarella and wrap bacon around that\nSkewer those hoes\nCook\nBrush sauce on it"",""notes"":""Saw this on a tiktok and it looks fire so we’re gonna try this eventually"",""rating"":""""}"
"balsamic-vinegar-chicken-ab600667","Balsamic Vinegar Chicken","2 chicken boobs\nOlive oil\nSalt\nPepper\nBasil\nOregano\nMinced garlic\nCherry tomatoes\n¼ - ½ onion\nCheese (i used mozzarella last time)\nSauce\n1 tbsp brown sugar\n¼ cup balsamic vinegar\nMinced garlic","Preheat oven to 425°F\nCut slits in the chicken and drizzle olive oil over them and season it\nCut up the onion and tomatoes, add to a dish, and toss in olive oil\nPlace chicken in the dish and pour sauce over it all\nCook for 25 minutes, add cheese, cook until cheese is melted","","","Made this for you on 12/08/21 before we went to your house to watch the second to last episode of Survivor 41. Later that night was Kinzee’s birthday so I bought some Tums at the store that day so your stomach didn’t hurt from the tomatoes. This was actually pretty good considering I only used basil and other spices not listed since I was out of all the ones I needed.","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","6","2025-09-15T01:38:27.367Z","{""title"":""Balsamic Vinegar Chicken"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""2 chicken boobs\nOlive oil\nSalt\nPepper\nBasil\nOregano\nMinced garlic\nCherry tomatoes\n¼ - ½ onion\nCheese (i used mozzarella last time)\nSauce\n1 tbsp brown sugar\n¼ cup balsamic vinegar\nMinced garlic"",""instructions"":""Preheat oven to 425°F\nCut slits in the chicken and drizzle olive oil over them and season it\nCut up the onion and tomatoes, add to a dish, and toss in olive oil\nPlace chicken in the dish and pour sauce over it all\nCook for 25 minutes, add cheese, cook until cheese is melted"",""notes"":""Made this for you on 12/08/21 before we went to your house to watch the second to last episode of Survivor 41. Later that night was Kinzee’s birthday so I bought some Tums at the store that day so your stomach didn’t hurt from the tomatoes. This was actually pretty good considering I only used basil and other spices not listed since I was out of all the ones I needed."",""rating"":""""}"
"buffalo-chicken-balls-560f82fe","Buffalo Chicken Balls","Cooked shredded chicken\nCheese\nBuffalo Sauce\nCream cheese (optional)\nFlour\nEggs\nPanko Bread Crumbs\nRANCH","In a bowl, mix together chicken, cheese, and buffalo sauce (and cream cheese)\nBall them up before coating them in flour, egg, and then bread crumbs\nAirfry at 400°F for about 9-10 minutes with flipping them halfway thru","","","The person didn’t post the recipe to this so I don’t have exact measurements sorry :( Yo so the exact measurements didn’t matter bc they still turned out pretty good. I made them on 2/26/22 after our SLAM Spring Retreat bc we needed a light dinner before we got fucked up lol. Anyways, I didn’t use as much buffalo sauce and cheese bc I didn't want to overdo it but it could’ve used more. Gonna make these more often because they were also the perfect hangover snack/meal this morning :)","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","7","2025-09-15T01:38:27.367Z","{""title"":""Buffalo Chicken Balls"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""Cooked shredded chicken\nCheese\nBuffalo Sauce\nCream cheese (optional)\nFlour\nEggs\nPanko Bread Crumbs\nRANCH"",""instructions"":""In a bowl, mix together chicken, cheese, and buffalo sauce (and cream cheese)\nBall them up before coating them in flour, egg, and then bread crumbs\nAirfry at 400°F for about 9-10 minutes with flipping them halfway thru"",""notes"":""The person didn’t post the recipe to this so I don’t have exact measurements sorry :( Yo so the exact measurements didn’t matter bc they still turned out pretty good. I made them on 2/26/22 after our SLAM Spring Retreat bc we needed a light dinner before we got fucked up lol. Anyways, I didn’t use as much buffalo sauce and cheese bc I didn't want to overdo it but it could’ve used more. Gonna make these more often because they were also the perfect hangover snack/meal this morning :)"",""rating"":""""}"
"buffalo-chicken-bites-32533f2b","Buffalo Chicken Bites","1 lb Chicken boobs\n1 tbsp baking powder\n½ cup flour\nSeasonings\nBuffalo sauce","In a bowl, mix together flour, baking powder, and seasonings\nToss those cut up chicken boobs\nAirfry at 400°F for about 15 minutes\nLightly coat the chicken in buffalo sauce","","","","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","8","2025-09-15T01:38:27.368Z","{""title"":""Buffalo Chicken Bites"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 lb Chicken boobs\n1 tbsp baking powder\n½ cup flour\nSeasonings\nBuffalo sauce"",""instructions"":""In a bowl, mix together flour, baking powder, and seasonings\nToss those cut up chicken boobs\nAirfry at 400°F for about 15 minutes\nLightly coat the chicken in buffalo sauce"",""notes"":"""",""rating"":""""}"
"buffalo-chicken-garlic-bread-dcef07cf","Buffalo Chicken Garlic Bread","Chicken boobs/tenders (it’ll be shredded anyways, fuck it use rotissiere if you want)\nSpices: paprika, cayenne, garlic powder, onion powder, oregano, salt, chili powder, pepper, olive oil\n“½ cup” of Buffalo Sauce\nGarlic Bread (can either make it like below or buy the HEB one)\n2 sticks butter\n10-20 cloves minced garlic\n1 tbsp thyme\n1 tbsp rep pepper flakes\n1 tsp garlic powder\nPinch of salt\nFaguette, i mean faguette, i mean faguette (it's a baguette btw)\nMozzarella Cheese","Preheat oven to 365˚F\nCook da chicken\nShred da chicken\nMix in buffalo sauce and vin*gar\nMake bread: spread butter mixture on and cook at 365˚F for ~10 minutes\nRemove bread and add chicken and cheese\nCook until melted\nCut bread and give to me :)","","","The picture of us is when we went to Riley’s house for the Arkansas game watch party (9/25/2021). Aggies sucked so bad that we needed to go to HEB during halftime to get more beer. While we were there, we were thinking of what to get for dinner and you grabbed the garlic bread. We munched on it for a bit that day but still had some left. Since we are so financially conscious, we decided to use it to make this recipe the next night for dinner and it fucking smacked. As I’m typing this, you are sitting across from me in Evans studying and you have no idea that I’m doing this. Last night was also a date night for us and I had a lot of fun, thank you. :)))))) <3!","","Lunch/Dinner","","","meals_lunch_dinner_recipes (1).csv","9","2025-09-15T01:38:27.368Z","{""title"":""Buffalo Chicken Garlic Bread"",""category"":""Meals - Lunch/Dinner"",""tags"":"""",""cookTime"":"""",""ingredients"":""Chicken boobs/tenders (it’ll be shredded anyways, fuck it use rotissiere if you want)\nSpices: paprika, cayenne, garlic powder, onion powder, oregano, salt, chili powder, pepper, olive oil\n“½ cup” of Buffalo Sauce\nGarlic Bread (can either make it like below or buy the HEB one)\n2 sticks butter\n10-20 cloves minced garlic\n1 tbsp thyme\n1 tbsp rep pepper flakes\n1 tsp garlic powder\nPinch of salt\nFaguette, i mean faguette, i mean faguette (it's a baguette btw)\nMozzarella Cheese"",""instructions"":""Preheat oven to 365˚F\nCook da chicken\nShred da chicken\nMix in buffalo sauce and vin*gar\nMake bread: spread butter mixture on and cook at 365˚F for ~10 minutes\nRemove bread and add chicken and cheese\nCook until melted\nCut bread and give to me :)"",""notes"":""The picture of us is when we went to Riley’s house for the Arkansas game watch party (9/25/2021). Aggies sucked so bad that we needed to go to HEB during halftime to get more beer. While we were there, we were thinking of what to get for dinner and you grabbed the garlic bread. We munched on it for a bit that day but still had some left. Since we are so financially conscious, we decided to use it to make this recipe the next night for dinner and it fucking smacked. As I’m typing this, you are sitting across from me in Evans studying and you have no idea that I’m doing this. Last night was also a date night for us and I had a lot of fun, thank you. :)))))) <3!"",""rating"":""""}"
